Record Number~Publication Info.~Call No.~Horizon checkouts~Old in-house uses~Checkout Date~Standard No.~Title~CNY
i11537887~Oxford ; New York : Oxford University Press, 1981.~322.1 L227~1~~  -  -    ~0197136001 : L.18.00 (est.)~State and government in medieval Islam : an introduction to the study of Islamic political theory : the jurists / by Ann K. S. Lambton.~
i11538995~Foster City, CA : IDG Books Worldwide, c1997.~004.165 I2G~14~~  -  -    ~764502697~PCs for dummies / by Dan Gookin.~
i11539331~Edinburgh : University Press, 1995, c1985.~297.2 W345~4~~  -  -    ~748607498~Islamic philosophy and theology : an extended survey / W. Montgomery Watt.~
i1154031x~London : Studio Editions ; [New York] : Dorset Press, c1984.~367.942 L527~0~~  -  -    ~946495149~The gentlemen's clubs of London / text by Anthony Lejeune ; photographs by Malcolm Lewis.~
i1154059x~Cambridge ; New York : Cambridge University Press, 1976.~338.476213 S881~1~~  -  -    ~521209455~Technological diffusion and the computer revolution : the UK experience / Paul Stoneman.~
i11540655~Princeton, N.J. : Princeton University Press, c1981.~297 G618~3~~  -  -    ~0691072574 : $25.00;0691100993 (pbk.) : $9.95~Introduction to Islamic theology and law / by Ignaz Goldziher ; translated by Andras and Ruth Hamori ; with an introd. and additional notes by Bernard Lewis.~
i11540758~Woodstock, N.Y. : Overlook Press, 1978.~697.04 R823~2~~  -  -    ~0879510706 (pbk.) : $4.95~Modern and classic woodburning stoves and the grass roots energy revival / by Bob and Carol Ross ; illustrated by Graham Blackburn, from the author's original material.~
i1154126x~New York : Oxford University Press, 1996.~327.0904 K44T3~93~~  -  -    ~0195097696 (cloth : acid-free paper);019509770X (paper : acid-free paper)~The twentieth-century world : an international history / William R. Keylor.~
i11541544~New York : Routledge, 1996.~303.484 A769~13~~  -  -    ~0415912407 (acid-free paper);0415912415 (pbk.) : $16.00~The death and rebirth of American radicalism / Stanley Aronowitz.~
i1154160x~Albany, NY : Delmar Publishers, c1998.~070.50285 P133P~6~~  -  -    ~766800709~Graphic design with PageMaker 6.5 / Bill Parsons.~
i11541623~Foster City, CA : IDG Books Worldwide, c1997.~070.50285 P133H~4~~  -  -    ~764540211~Macworld PageMaker 6.5 bible / by William Harrel and Craig Danuloff.~
i11541635~Berkeley, CA : Peachpit Press, c1997.~070.50285 P133A~10~~  -  -    ~0201696509 : $18.95~PageMaker 6.5 for Windows / Ted Alspach.~
i11541659~New York, N.Y. : Association for Computing Machinery, c1997.~006.6 S9891~0~~  -  -    ~897919467~Proceedings Fourth Symposium on Solid Modeling and Applications : Renaissance Atlanta Hotel, Atlanta, Georgia, May 14-16, 1997 / Christoph Hoffmann and Wim Bronsvort, editors ; sponsored by ACM SIGGRAPH.~
i11541660~New York, N.Y. : ACM Press, c1995.~006.6 S989~0~~  -  -    ~897916727~Proceedings third Symposium on Solid Modeling and Applications : Red Lion Hotel, Salt Lake City, Utah, May 17-19, 1995 / Chris Hoffmann and Jarek Rossignac, editors ; sponsored by ACM SIGGRAPH in cooperation with IEEE Computer Society.~
i11541672~New York, NY : Association for Computing Machinery, c1994.~006.6 S152V~8~~  -  -    ~0897916689 (pbk.)~Visual proceedings : the art and disciplinary programs of SIGGRAPH 94 / edited by Lucy Petrovich and Kathy Tanaka ... [et al.].~
i11541945~New York, N.Y. : Madison Square Press : Dist. to the trade in the U.S. & Canada, Watson-Guptill, c1997.~006.6 E59~6~~  -  -    ~942604504~Going digital : an artist's guide to computer illustration / by John Ennis.~
i11542044~Baltimore, Md. : Johns Hopkins University Press, 1997.~337 H779~12~~  -  -    ~0801856442 (hc : alk. paper);0801856450 (pbk. : alk. paper)~Globalization and the postcolonial world : the new political economy of development / Ankie Hoogvelt.~
i11542068~Baltimore, Md. : Johns Hopkins University Press, 1997.~337 H779~5~~  -  -    ~0801856442 (hc : alk. paper);0801856450 (pbk. : alk. paper)~Globalization and the postcolonial world : the new political economy of development / Ankie Hoogvelt.~
i11542081~Boulder, Colo. : Westview Press, 1997.~306.0904 A826~3~~  -  -    ~0813317320 (hardcover : alk. paper);0813317339 (pbk. : alk. paper)~History without a subject : the postmodern condition / David Ashley.~
i1154210x~Cambridge ; New York, NY : Cambridge University Press, 1983, c1981.~301.0976 G319~0~~  -  -    ~0521274079 (pbk.)~Muslim society / Ernest Gellner.~
i11542421~Portland, Or. : Western Wood Products Association, 1996.~691.1 W527~0~~  -  -    ~096009122X~Western woods use book : structural data and design tables.~
i11542871~Mountain View, Calif. : Mayfield Pub. Co., c1992.~301 G8782~5~~  -  -    ~874849098~Discovering anthropology / Daniel R. Gross.~
i11543784~New York : Routledge, 1995.~321.92 W594~0~~  -  -    ~0415910420 (acid-free paper) : $55.00;0415910439 (pbk.) : $17.95~Whither Marxism? : global crises in international perspective / edited and with an introduction by Bernd Magnus and Stephen Cullenberg.~
i11544028~[Pittsburgh] : University of Pittsburgh Press, c1965.~370.11 C915~4~~  -  -    ~~The genius of American education / by Lawrence A. Cremin.~
i11544259~Baltimore : Johns Hopkins University Press, c1988.~337 G475~1~~  -  -    ~0801837634 (pbk.);0801837642~The global political economy : perspectives, problems, and policies / Stephen Gill and David Law.~
i11544284~Columbus, OH : Association on Higher Education and Disability, [1992?]~344.73079 J37~1~~  -  -    ~~Subpart E : the impact of section 504 on postsecondary education / by Jane E. Jarrow.~
i11545574~New York : T.Y. Crowell, 1970~291.13 B933B~6~1~  -  -    ~690572603~Bulfinch's mythology : the age of fable, the age of chivalry, legends of Charlemagne~
i11550132~New York, NY : The Group, c1993-c2001.~006.605 C7483~0~~  -  -    ~1069-529X 1069-529X 1~Computer graphics proceedings, annual conference series : SIGGRAPH ... conference proceedings / sponsored by the Association for Computing Machinery's Special Interest Group on Computer Graphics.~
i11550144~New York, NY : The Group, c1993-c2001.~006.605 C7483~5~~  -  -    ~1069-529X 1069-529X 1~Computer graphics proceedings, annual conference series : SIGGRAPH ... conference proceedings / sponsored by the Association for Computing Machinery's Special Interest Group on Computer Graphics.~
i11550156~New York, NY : The Group, c1993-c2001.~006.605 C7483~6~~  -  -    ~1069-529X 1069-529X 1~Computer graphics proceedings, annual conference series : SIGGRAPH ... conference proceedings / sponsored by the Association for Computing Machinery's Special Interest Group on Computer Graphics.~
i11550685~[U.S.A.] : QUE Macmillan : Produced by Against All Odds Productions, c1996.~004.678 A2~12~~  -  -    ~0789709252 : $49.99~24 hours in cyberspace : photographed on one day by 150 of the world's leading photojournalists / created by Rick Smolan and Jennifer Erwitt.~
i1155132x~New York : Monarch Press, c1977.~629.2222 P511~2~~  -  -    ~671187783~Monarch illustrated guide to basic car care / by A. M. Pettis.~
i11552104~[New York, NY] : Costume Institute, Metropolitan Museum of Art, [1995]~016.391 M382~0~~  -  -    ~~La derniere mode 1995 : a bibliography of fashion, etc. / by Richard Martin.~
i11552694~New York, N.Y. : Dept. of City Planning~363.580974 N532P~1~~  -  -    ~~Proposed consolidated plan annual performance report.~
i11553923~[Brooklyn, N.Y.] : The Garden, 1991.~635.94 G218~7~~  -  -    ~094535262X~Gardener's world of bulbs / Judy Glattstein, guest editor ... and the editorial committee of the Brooklyn Botanic Garden.~
i11553996~Philadelphia, Lea & Febiger, 1948.~611 G779A25~10~~  -  -    ~~Anatomy of the human body.~
i11554010~New York : Random House, c1976.~635.965 E92~1~~  -  -    ~0394496892 : $8.95. 0394731166 pbk.~New plants from old : pruning and propagating for the indoor gardener / Charles M. Evans ; ill. by Lauren Jarrett.~
i11555208~Baltimore, Md. : Black Classic Press, 1993.~326.0973 W178~0~~  -  -    ~933121385~David Walker's appeal, in four articles : together with a preamble, to the coloured citizens of the world, but in particular, and very expressly, to those of the United States of America : third and last edition, revised and published by David Walker, 1830 / with an introduction by James Turner.~
i11555828~London : E & F Spon, c1998.~690.12 B872~1~1~  -  -    ~419221700~Cladding of buildings / Alan Brookes.~
i11558362~New York, Pathfinder Press [1970]~335.3 D288~0~~  -  -    ~~Eugene V. Debs speaks. Edited by Jean Y. Tussey. With an introd. by James P. Cannon.~
i11558374~Garden City, N.Y., Doubleday, 1967.~335.82 R421~~~  -  -    ~~The Wobblies; the story of syndicalism in the United States.~
i11558386~New York, Harper & Row [1970]~362.5 G536~2~~  -  -    ~~Uptown; poor whites in Chicago [by] Todd Gitlin and Nanci Hollander. Photos. by the authors.~
i11560186~New York McGraw-Hill, 1958.~330.82 S193~0~~  -  -    ~~Readings in economics.~
i11560472~New York, N.Y. : Paragon House, 1991.~199.6 A258~0~~  -  -    ~1557783098 : $13.95~African philosophy : the essential readings / Tsenay Serequeberhan [editor].~
i11560502~London ; New York : Zed Books ; New York : Distributed exclusively in the USA by St. Martin's Press, 1998.~306.4096 B983~5~~  -  -    ~1856495396 (hardcover);185649540X (pbk.)~The anatomy of power : European constructions of the African body / Alexander Butchart.~
i11560745~New York, N.Y. : ACM Press ; Reading, Mass. : Addison Wesley, c1998.~364.168 I61~5~~  -  -    ~0201308207 (pbk. : alk. paper)~Internet besieged : countering cyberspace scofflaws / [edited by] Dorothy E. Denning, Peter J. Denning.~
i11560782~Westport, Conn. : Greenwood Press, 1997.~174.909 W387~5~~  -  -    ~0313293627 (alk. paper)~Computer and information ethics / John Weckert and Douglas Adeney.~
i11560812~[Washington, D.C.] : American Council on Education ; Phoenix, Ariz. : Oryx Press, c1997.~362.4 C973~2~~  -  -    ~0897749928 (alk. paper)~Information access and adaptive technology / Carmela Cunningham, Norman Coombs.~
i11560836~Boston, Mass. : Harvard Business School Press, c1997.~303.4833 H791~2~~  -  -    ~0875848079 (alk. paper)~Competing in the third wave : the ten key management issues of the information age / Jeremy Hope, Tony Hope.~
i11561282~Greenwich, Conn. : Ablex Pub. Corp., c1997.~001.4 R432~1~~  -  -    ~1567503403;1567503411 (pbk.)~Research misconduct : issues, implications, and strategies / Ellen Altman, Peter Hernon, editors.~
i11561300~Ames : Iowa State University Press, 1988.~519.5 O85~0~~  -  -    ~081381569X~Statistics in research : basic concepts and techniques for research workers / Bernard Ostle, Linda C. Malone.~
i11563667~Berkeley, CA : Peachpit Press, c1998.~070.50285 Q1WE~21~~  -  -    ~201696231~QuarkXPress 4 for Macintosh / Elaine Weinmann.~
i11563679~Berkeley, CA : Peachpit Press, c1998.~070.50285 Q1WE~9~~  -  -    ~201696231~QuarkXPress 4 for Macintosh / Elaine Weinmann.~
i11564106~New Haven, Conn. : Yale University Press, c1992.~303.484 F935~2~~  -  -    ~0300054858 (cloth : alk. paper);0300054866 (pbk. : alk. paper)~Frontiers in social movement theory / edited by Aldon D. Morris and Carol McClurg Mueller.~
i1156412x~New York : Columbia University Press, c1992-<c1996 >~335.43092 G747~5~1~  -  -    ~0231060823 (v. 1 : acid-free paper);0231105924 (v. 2 : acid-free paper)~Prison notebooks / Antonio Gramsci ; edited with introduction by Joseph A. Buttigieg ; translated by Joseph A. Buttigieg and Antonio Callari.~
i11564581~Denver, Colo. : Sogo Way, c1997.~385.092 S682H~0~~  -  -    ~965958000~Old Man Thunder, father of the bullet train / Bill Hosokawa.~
i1156460x~New York : Times Books, c1993.~323.32 S529~0~~  -  -    ~0812919645 : $25.00 ($32.50 Can.)~No pity : people with disabilities forging a new civil rights movement / Joseph P. Shapiro.~
i1156491x~Upper Saddle River, N.J. : Prentice Hall, c1998.~624.171 S524E~25~~  -  -    ~013348954X~Elementary structures for architects and builders / Ronald E. Shaeffer.~
i11565366~Columbus, Ohio : Greyden Press, c1994.~363.69 T983~0~~  -  -    ~157074114X~Issues of historic preservation / Norman Tyler.~
i11565676~London ; San Franciso, Calif. : Pandora, 1996.~391.003 F831~5~~  -  -    ~0044409869 (pbk) : L.9.99 : Formerly CIP~Franklin on fashion / by Caryn Franklin ; with photographs by Niall McInerney.~
i11565718~Cambridge [Cambridgeshire] ; New York : Cambridge University Press, 1986.~307.760973 R813~1~~  -  -    ~521303192~The limits of power : great fires and the process of city growth in America / Christine Meisner Rosen.~
i11567909~London ; New York : Routledge, 1991.~305.42 R286~1~~  -  -    ~041504698X;0415046998 (pbk.)~A Reader in feminist knowledge / edited by Sneja Gunew.~
i11568963~Cambridge [Mass.] : O'Reilly, c1997.~005.133 J41Z~0~~  -  -    ~1565922409~Java AWT reference / John Zukowski.~
i11569050~Cambridge [England] ; Sebastopol, CA : O'Reilly, 1997.~652.5 M626LE~0~~  -  -    ~1565923081 (alk. paper)~Word 97 annoyances / Woody Leonhard, Lee Hudspeth, and T.J. Lee.~
i11569074~Cambridge ; Sebastopol, CA : O'Reilly, 1998.~070.50285 Q1O~14~~  -  -    ~1565923995 (pbk.) : $19.95 ($28.95 Can.);3692092399;7815695923997 90000~QuarkXPress in a nutshell : a desktop reference / Donnie O'Quinn.~
i11569207~Washington, DC : National Trust for Historic Preservation, c1996.~363.69 B379~2~~  -  -    ~891333568~Smart states, better communities : how state governments can help citizens preserve their communities / by Constance E. Beaumont ; with a preface by Richard Moe.~
i11569591~Boston, Mass. : Little, Brown, c1998.~362.19699 T569~1~~  -  -    ~316776742~No time to die / by Liz Tilberis with Aimee Lee Ball.~
i11570994~London, The Religious Tract Society, 1925.~091 B152~0~~  -  -    ~836957245~Egyptian papyri and papyrus-hunting, by James Baikie ... with thirty-two illustrations of which four in colour are by Constance N. Baikie ...~
i11572292~Boston : Allyn and Bacon, c1998.~378.12 B152~0~1~  -  -    ~205266541~Successful college teaching : problem-solving strategies of distinguished professors / Sharon A. Baiocco, Jamie N. DeWaters.~
i11572322~Boston : Allyn and Bacon, c1997.~378.73 H397~0~~  -  -    ~205195466~Emblems of quality in higher education : developing and sustaining high-quality programs / Jennifer Grant Haworth, Clifton F. Conrad.~
i11572346~Boston : Allyn and Bacon, c1997.~370.1934 S518~0~~  -  -    ~205167128~Sexual harassment on campus : a guide for administrators, faculty, and students / Bernice R. Sandler, Robert J. Shoop, editors ; [contributors, Carolyn S. Bratt ... et al.].~
i11572358~Princeton, N.J. : Princeton University Press, c1998.~378.161 B786~2~1~  -  -    ~0691002746 (cloth : alk. paper)~The shape of the river : long-term consequences of considering race in college and university admissions / William G. Bowen and Derek Bok ; in collaboration with James L. Shulman ... [et al.].~
i11572802~West Nyack, N.Y. : Parker Pub. Co., c1976.~651.75 C919~6~~  -  -    ~131574388~Complete book of model business letters / Martha W. Cresci.~
i1157317x~Princeton, N.J. : Princeton University Press, c1996.~331.48 C675~0~~  -  -    ~0691034478 (alk. paper)~The politics of women's work : the Paris garment trades, 1750-1915 / Judith G. Coffin.~
i11574100~New York : Fairchild Publications, c1996.~658.8 D685~1~~  -  -    ~1563670526~Merchandise buying and management / John Donnellan.~
i11575219~Cambridge ; Sebastopol [Calif.] : O'Reilly, 1998.~005.43 U58G~0~1~  -  -    ~1565920015~UNIX in a nutshell : a desktop quick reference for System V Release 4 and Solaris 2.0 / Daniel Gilly and the staff of O'Reilly & Associates, Inc.~
i11577721~London : Sampson Low, Marston & Co.~629.1 J33~12~1~  -  -    ~0075-3017 0075-3017 2~Jane's all the world's aircraft.~
i11577733~London : Sampson Low, Marston & Co.~629.1 J33~5~~  -  -    ~0075-3017 0075-3017 2~Jane's all the world's aircraft.~
i11577745~London : Sampson Low, Marston & Co.~629.1 J33~13~~  -  -    ~0075-3017 0075-3017 2~Jane's all the world's aircraft.~
i11578464~Cambridge, Mass. : MIT Press, c1999.~006.6 H496~3~1~  -  -    ~0262082691 (alk. paper)~On line and on paper : visual representations, visual culture, and computer graphics in design engineering / Kathryn Henderson.~
i11579171~Oxford : Clarendon Press ; Oxford ; New York : Oxford University Press, 1992.~327.0904 D576~2~~  -  -    ~0198273517 (cloth) : L.40.00;0198273509 (paper) : L.10.95~Dilemmas of world politics : international issues in a changing world / edited by John Baylis and N.J. Rengger.~
i1157981x~Upper Saddle River, N.J. : Prentice Hall Regents, c1994.~428.24 D621G~2~1~  -  -    ~0132989034 : $10.25~Graded exercises in English / Robert J. Dixson.~
i11580008~Berkeley : Peachpit Press, c1998.~070.50285 Q1BLA~17~~  -  -    ~201696959~The QuarkXPress 4 book : for Macintosh and Windows / by David Blatner.~
i11580069~New York : Simon and Schuster, c1994.~641.563 M825~17~~  -  -    ~0671879545;0671679929 (pbk.)~Moosewood Restaurant cooks at home : fast and easy recipes for any day / the Moosewood Collective.~
i11580446~New York : Vintage Books, 1995.~337 E64~1~~  -  -    ~679764402~A beginner's guide to the world economy : seventy-seven basic economic concepts that will change the way you see the world / Randy Charles Epping.~
i11580501~Minneapolis : University of Minnesota Press, c1994.~331.137 A769~6~~  -  -    ~0816621934 (hc : acid-free paper);0816621942 (pb : acid-free paper)~The jobless future : sci-tech and the dogma of work / Stanley Aronowitz and William DiFazio.~
i11580549~London ; New York : Routledge, 1993.~305.42091 M899~0~~  -  -    ~0415056209;0415056217 (pbk.)~Gender planning and development : theory, practice, and training / Caroline O.N. Moser.~
i11580550~New York : Routledge, 1997.~303.484 K17~2~~  -  -    ~0415916623 (cl : alk. paper);0415916631 (pb : alk. paper)~Crazy for democracy : women in grassroots movements / Temma Kaplan.~
i11580999~Switzerland : RotoVision SA ; New York, NY : Distributed by Watson-Guptill Publications, c1997.~658.823 M847~11~~  -  -    ~2880462622~Packaging design / Conway Lloyd Morgan.~
i11583058~London, Thames and Hudson (1959)~270.1 B199~1~~  -  -    ~~The kingdoms of Christ; the story of the early church.~
i11585055~Boston : Little, Brown, c1990.~422 T458~2~~  -  -    ~0316840998 : $17.95 ($22.95 Can.);9780316840996~Et cetera, et cetera : notes of a word-watcher / by Lewis Thomas.~
i11585559~Cambridge, Mass. : MIT Press, c1997.~384.33 C778~1~~  -  -    ~0262112302 (hc : alk. paper);0262611368 (pbk : alk. paper)~Coordinating the Internet / edited by Brian Kahin and James H. Keller.~
i11585584~Englewood, Colo. : Libraries Unlimited, 1998.~025.1978 E93~0~~  -  -    ~1563080850~Evaluating the school library media center : analysis techniques and research practices / Nancy Everhart.~
i11585742~New York, NY : HarperCollins, c1996.~082 T768~0~~  -  -    ~60174013~Crazy quilt : remarkable comic confusions including sinister dishes and weird arrangements, high life, bureaucracy gone mad, antilogies, and other threats to public order / by John Train ; illustrated by Pierre Le-Tan.~
i11586424~San Diego : Academic Press, c1998.~001.4 M482~1~~  -  -    ~0124874150 (acid-free paper)~Communicating research / A.J. Meadows.~
i11586473~New York ; W. Morrow, c1999.~381.45 B261L~1~~  -  -    ~688155022~The rise and fall of the house of Barneys : a family tale of chutzpah, glory, and greed / Joshua Levine.~
i11586771~New York : Neal-Schuman, c1999.~021.65 I615SM~2~~  -  -    ~1555703453~Neal-Schuman Internet policy handbook for libraries / Mark Smith.~
i11586801~Chicago : Association of College & Research Libraries, 1999.~021.7 T475F~0~~  -  -    ~0838980023 (alk. paper)~Friends of college libraries / compiled by Ronelle K.H. Thompson, Ann M. Smith.~
i11587878~Foster City, CA : IDG Books Worldwide, c1996.~652.5 M626GO~2~~  -  -    ~076450052X~Word 97 for Windows for dummies / by Dan Gookin.~
i1158838x~New York : Anchor Books : Doubleday, 1996, c1995.~303.4833 S875S~1~1~  -  -    ~385419945~Silicon snake oil : second thoughts on the information highway / Clifford Stoll.~
i11595966~New York : McGraw-Hill, c1995.~621.31 D121~2~~  -  -    ~0070150788 (alk. paper)~Electrical systems for architects / Aly S. Dadras.~
i1159620x~New York : Hyperion, 1995.~362.4 H685H~1~1~  -  -    ~0786860782;0786881623~Moving violations : war zones, wheelchairs, and declarations of independence / John Hockenberry.~
i11598712~Washington, DC : U.S. Dept. of Housing and Urban Development, [1997-~690.802 R345~3~~  -  -    ~~The rehab guide.~
i11598724~Washington, DC : U.S. Dept. of Housing and Urban Development, [1997-~690.802 R345~2~~  -  -    ~~The rehab guide.~
i11598736~Washington, DC : U.S. Dept. of Housing and Urban Development, [1997-~690.802 R345~0~0~  -  -    ~~The rehab guide.~
i11599832~Upper Saddle River, NJ : Prentice Hall, c2000.~340.11 V689~7~~  -  -    ~130104205~Law and society / Steven Vago.~
i11599935~London ; Boston : International Thomson Computer Press, c1997.~005.43 J88~5~1~  -  -    ~1850322635~Beginning UNIX / Mike Joy.~
i11600020~Harrisburg, Pa. : CADQUEST, 1998.~620.0042 P964S~0~~  -  -    ~966925114~Basic Pro/ENGINEER(R) design / Steven G. Smith.~
i11604864~Tallahassee, FL : Durwood, c1993.~643.3 G878~8~~  -  -    ~0927412020 (pbk.)~Lighting kitchens and baths / Jane Grosslight ; illustrations by Jeffrey W. Verheyen.~
i1160489x~Cambridge ; New York : Cambridge University Press, 1979.~193 N677ZS~1~~  -  -    ~0521221269 : $19.00~A study of Nietzsche / J. P. Stern.~
i11605236~New York : McGraw-Hill, c1996.~428.24 K59~0~~  -  -    ~0070349169 (grammar);0070550301 (writing);0070349177 (reading);0070631484 (list/speak);0070503389 (multi-skills);0070349185 (instr.manual)~Interactions one / Elaine Kirn ... [et al.]~
i11605248~New York ; London : McGraw-Hill, c1996.~428.24 C579H~1~~  -  -    ~0070094292 (pbk) : L.7.95~The ESL reader's companion to The house on Mango Street by Sandra Cisneros / Linda Butler.~
i11605285~Cambridge, Mass. : Harvard University Press, c1995.~070.19 S384~5~~  -  -    ~0674695860 (acid-free paper)~The power of news / Michael Schudson.~
i11605911~Albany, N.Y. : State University of New York Press, c1999.~307.12 U72~4~~  -  -    ~0791442594 (hc. : alk. paper);0791442608 (pbk. : alk. paper)~The urban growth machine : critical perspectives two decades later / edited by Andrew E.G. Jonas and David Wilson.~
i11605947~New York, N.Y. : St. Martin's Press, 1999.~363.58095 W246~0~~  -  -    ~0312172419;033368253X (Macmillan Press)~Housing policy and practice in China / Ya Ping Wang and Alan Murie.~
i11610839~Lawrence, Kan. : University Press of Kansas, c1998.~342.730853 S555~0~~  -  -    ~0700608893 (cloth : alk. paper)~Campus hate speech on trial / Timothy C. Shiell.~
i11611637~New York : McGraw-Hill, c1993.~604.24 F876~0~~  -  -    ~70223475~Engineering drawing and graphic technology / Thomas E. French, Charles J. Vierck, Robert J. Foster.~
i11612290~Phoenix, Ariz. : Oryx Press, 1999.~026.34007 L496~2~~  -  -    ~0897749634 (paper : alk. paper);0897749618 (case : alk. paper)~Legal information : how to find it, how to use it / by Kent C. Olson.~
i1161500x~New York : W.W. Norton & Company, c1999.~393.3 B234~1~1~  -  -    ~393045218~The mummies of Urumchi / Elizabeth Wayland Barber.~
i11615072~New York : Random House, c1999.~378.47004 B869~0~~  -  -    ~0375502777 (alk. paper)~The nudist on the late shift / Po Bronson.~
i11615126~Lincolnwood, Ill. : NTC Business Books, c1999.~001.433 E24~2~1~  -  -    ~844202886~The focus group research handbook / Holly Edmunds.~
i11615199~New York : Haworth Press, c1997.~616.8916 F267~9~~  -  -    ~0789001365 (alk. paper);0789001861 (pbk)~A practical guide to art therapy groups / Diane Fausek.~
i11617147~Boston, Houghton-Mifflin [1970]~301.364 R697~0~~  -  -    ~~Nations and cities; a comparison of strategies for urban growth.~
i11617160~Englewood, N.J., Aloray [1974]~332.63 G625~0~~  -  -    ~913690017~Financing real estate development. Harry A. Golemon, editor [for the] American Institute of Architects.~
i11618504~Nashville : Upper Room Books, c1999.~270.09 H859~2~~  -  -    ~835809064~Servants, misfits, and martyrs : saints and their stories / James C. Howell.~
i11621187~Chicago : Bonus Books, c1998.~659.1 L674C~6~~  -  -    ~156625101X (hardcover)~The complete advertising and marketing handbook : your twenty-first century advertising and marketing manual is available right now / Herschell Gordon Lewis.~
i11621382~New York : Columbia University Press, c1999.~190 C726~0~1~  -  -    ~0231101287 (alk. paper)~The Columbia history of Western philosophy / edited by Richard H. Popkin.~
i11621618~Medford, N.J. : CyberAge Books, c1999.~371.334 J83~3~~  -  -    ~0910965307 (pbk.)~Net curriculum : an educator's guide to using the Internet / by Linda C. Joseph.~
i11622763~New York : Twenthieth Century Fund, 1996.~307.760973 B828~4~2~  -  -    ~870783793~Breaking away : the future of cities : essays in memory of Robert F. Wagner, Jr. / Julia Vitullo-Martin, editor.~
i11622878~Princeton, N.J. : Princeton University Press, c1988.~335.83 A963~2~~  -  -    ~0691047537 (alk. paper) : $27.50;0691006091 (pbk) :~Anarchist portraits / Paul Avrich.~
i11626318~New York : H.W. Wilson, 2000.~371.78 S372~0~~  -  -    ~0824209826 (pbk. : alk. paper)~School violence / edited by Denise M. Bonilla.~
i11626707~Buffalo : Firefly Books, 2000.~599.88 R969~6~~  -  -    ~1552094537~Orangutans : wizards of the rain forest / Anne E. Russon.~
i11626860~New Haven : Yale University Press, c1996.~220.95 B751~0~~  -  -    ~0300064888 (cloth : alk. paper)~The Bible for children : from the age of Gutenberg to the present / Ruth B. Bottigheimer.~
i11628480~Chicago : Ivan R. Dee, 2000.~307.760973 M646~0~~  -  -    ~1566632854~The millennial city : a new urban paradigm for 21st-century America / edited with an introduction by Myron Magnet.~
i11628674~New York : Black Dog & Leventhal Publishers : Distributed by Workman Pub., c1998.~629.1333 E22M~2~~  -  -    ~1579120253~The magnificent book of kites : explorations in design, construction, enjoyment & flight / Maxwell Eden.~
i11629113~New York : Henry Holt & Co., 1999.~333.794 B496~1~1~  -  -    ~805037713~Charging ahead : the business of renewable energy and what it means for America / John J. Berger.~
i11629770~New York : New Press : Distributed by W.W. Norton, c1998.~305.230941 A21~2~~  -  -    ~1565844653~"42 up : ""give me the child until he is seven, and I will show you the man"" : a book based on Michael Apted's award-winning documentary series / edited by Bennett Singer."~
i11630371~Mission Viejo, CA : League for Innovation in the Community College, 1999.~371.334 B673~1~~  -  -    ~~Faculty guide for moving teaching and learning to the Web / Judith V. Boettcher, Rita-Marie Conrad.~
i11631302~Ithaca, N.Y. : Cornell University Press, 1996.~363.45 F913~3~~  -  -    ~080143274X (alk. paper)~NarcoDiplomacy : exporting the U.S. war on drugs / H. Richard Friman.~
i11631387~New York : Grove Press, c1987.~306.10973 S844~5~~  -  -    ~802135870~Storming heaven : LSD and the American dream / Jay Stevens.~
i11631405~New York : Free Press, c1991.~355.02 V223~3~~  -  -    ~0029331552 : $22.95~The transformation of war / Martin van Creveld.~
i11636853~Washington, D.C. : American Association for Higher Education, c1997.~378.7302 L438~0~~  -  -    ~1563770040~Learning through assessment : a resource guide for higher education / Lion F. Gardiner, Caitlin Anderson, and Barbara L. Cambridge, editors.~
i11636865~Washington, DC : American Association for Higher Education, c1997.~378.7302 A22~0~~  -  -    ~1563770261~Assessing impact : evidence and action : presentations from the 1997 AAHE Conference on Assessment & Quality / Ellen Earle Chaffee ... [et al.].~
i11637468~Washington, DC : AAHE Assessment Forum, 1990.~378.73 A846~0~~  -  -    ~~Assessment programs and projects : a directory / Jacqueline Paskow, editor ; updated by Elizabeth Francis.~
i11637523~Jefferson, NC : McFarland & Co., c1999.~323.448 P483~0~~  -  -    ~0786407069 (lib. bdg. : alk. paper)~Computerized monitoring and online privacy / by Thomas A. Peters.~
i11637596~Medford, NJ : Published for the American Society for Information Science by Information Today, 1998.~658.4038 C548~~~  -  -    ~1573870579 (hardcover);1573870188 (hardcover)~Information management for the intelligent organization : the art of scanning the environment / Chun Wei Choo.~
i11638436~Medford, N.J. : CyberAge Books, 2000.~658.47 M648~2~~  -  -    ~910965285~Millennium intelligence : understanding and conducting competitive intelligence in the digital age / Jerry Miller and the Business Intelligence Braintrust.~
i1163862x~Englewood, Colo. : Libraries Unlimited, 1999.~371.35 V815~1~~  -  -    ~1563087146 (paper)~Virtual instruction : issues and insights from an international perspective / [edited by] Carine M. Feyten, Joyce W. Nutta.~
i11639337~Boston : Houghton Mifflin, c2000.~070.50973 H463N~2~1~  -  -    ~395827590~The chief : the life of William Randolph Hearst / David Nasaw.~
i11642269~Boston : Little, Brown, c1999.~071.47 N532T~4~2~  -  -    ~316845469~The trust : the private and powerful family behind the New York Times / Susan E. Tifft, Alex S. Jones.~
i11642324~Berkeley, Calif. : Peachpit Press, c1998.~686.22402 W726~0~~  -  -    ~201696401~How to boss your fonts around : a primer on font technology and font management on the Macintosh / Robin Williams.~
