Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i11485905,"Boston, Mass. : Harvard Business School Press, c1995.",658.4038 L581,1,,  -  -    ,0875846122 (alk. paper),Wellsprings of knowledge : building and sustaining the sources of innovation / Dorothy Leonard-Barton.,X
i11486090,"Washington, D.C. : Counterpoint, c1996.",621.388 F533,9,,  -  -    ,1887178171,Tube : the invention of television / David E. Fisher and Marshall Jon Fisher.,X
i11486132,"New York : H.N. Abrams, 1992.",652.1 J43,13,,  -  -    ,0810928930 (pbk.) : $12.95,Writing : the story of alphabets and scripts / Georges Jean.,X
i11486144,"New York : H.N. Abrams, 1992.",652.1 J43,2,0,  -  -    ,0810928930 (pbk.) : $12.95,Writing : the story of alphabets and scripts / Georges Jean.,X
i11486454,"New York : Free Press ; Toronto : Maxwell Macmillan Canada ; New York : Maxwell Macmillan International, c1994.",362.83 G663,0,,  -  -    ,0029124859 : $22.95,"Pitied but not entitled : single mothers and the history of welfare, 1890-1935 / Linda Gordon.",X
i11486478,"Cambridge ; New York, NY, USA : : Cambridge University Press, 1995.",361.65 P371,0,,  -  -    ,521558344,"Family, dependence, and the origins of the welfare state : Britain and France, 1914-1945 / Susan Pedersen.",
i1148651x,"Cambridge ; New York, NY, USA : Cambridge University Press, 1989, c1987.",337.73 H714,1,,  -  -    ,0521378400 (pbk.),"The Marshall Plan : America, Britain, and the reconstruction of Western Europe, 1947-1952 / Michael J. Hogan.",
i11486521,"New York : Routledge, 1993.",362.83 M918,3,,  -  -    ,0415903130 (cloth : acid-free paper) : $49.95;0415903149 (pbk.) : $16.95,Mothers of a new world : maternalist politics and the origins of welfare states / edited by Seth Koven & Sonya Michel.,X
i11489583,"New York : AMACOM, c1995.",651.5 D537R,5,,  -  -    ,081440295X,Records management : a practical approach / Susan Z. Diamond.,X
i11489595,"New York : Wiley, c1995.",005.71 S358,0,,  -  -    ,047105318X : $24.95,E-mail security : how to keep your electronic messages private / Bruce Schneier.,X
i11489753,"Boston : Houghton Mifflin Company, 1996.",331.88097 S974,1,1,  -  -    ,395823005,America needs a raise : fighting for economic security and social justice / John J. Sweeney with David Kusnet.,X
i1149007x,"Dubuque, Ia. : Islewest Pub., c1996.",338.973 G663,0,,  -  -    ,1888461004;188461004,Restoring America's future / by Gene Gordon.,X
i11490536,"Tarrytown, N.Y. : Sleepy Hollow Restorations, [1975]",620.12 A512,1,1,  -  -    ,912882158,America's wooden age : aspects of its early technology / edited by Brooke Hindle.,
i11490627,"New York, N.Y. : Van Nostrand Reinhold, 1993.",658.4038 F421,2,,  -  -    ,0442011814 : $39.95,"Mainstream multimedia : applying multimedia in business / Roger L. Fetterman, Satish K. Gupta.",ONLY PRATT
i1149069x,"Englewood Cliffs, NJ : N. Patterson Publishers, c1993.",574.192 P957,3,,  -  -    ,0130424099;0130656658 (pbk),Principles of biochemistry / H. Robert Horton ... [et al.].,ONLY PRATT
i11490901,"Thousand Oaks, Calif. : Sage Publications, c1994.",361.61 K94,3,,  -  -    ,0803955669;0803955677 (pbk.),Focus groups : a practical guide for applied research / Richard A. Krueger.,X
i11492272,"New York, Simmons-Boardman Pub. Corp. [1949]",385 O18R,7,,  -  -    ,,Railroads of New York; a picture story of railroading in and around New York City.,X
i11492326,"San Diego : Academic Press, c1996.",303.4834 C7379,4,,  -  -    ,0124150403 (acid-free paper),Computerization and controversy : value conflicts and social choices / edited by Rob Kling.,X
i1149847x,"New York, NY : Simon & Schuster, c1997.",330.122 G824,6,1,  -  -    ,684811413,"One world, ready or not : the manic logic of global capitalism / William Greider.",
i11498481,"New York, NY : Simon & Schuster, c1997.",330.122 G824,4,,  -  -    ,684811413,"One world, ready or not : the manic logic of global capitalism / William Greider.",
i11498493,"New York : Columbia University Press, c1996.",327.101 C548,11,,  -  -    ,0231101570 $15.95,"World orders, old and new / Noam Chomsky.",ONLY PRATT
i11498596,"San Francisco : HarperSanFrancisco, 1996.",296.15 D278,4,,  -  -    ,0060692006 (cloth : alk. paper);9780060692001 (cloth : alk. paper);0060692014 (pbk. : alk. paper);9780060692018 (pbk. : alk. paper),"The Dead Sea scrolls : a new translation / Michael Wise, Martin Abegg, Jr., and Edward Cook.",X
i11500050,"Westport, Conn. : Greenwood Press, 1996.",296.65 O47,1,,  -  -    ,0313288569 (alk. paper),"The American synagogue : a historical dictionary and sourcebook / Kerry M. Olitzky ; Marc Lee Raphael, advisory editor.",X
i11500347,"New York : Harmony Books, c1996.",576 G698,6,,  -  -    ,517703947,Full house : the spread of excellence from Plato to Darwin / Stephen Jay Gould.,
i1150075x,"San Francisco, CA : Berrett-Koehler Publishers, 1994.",500 W557,1,,  -  -    ,1881052443 (pbk.),Leadership and the new science : learning about organization from an orderly universe / Margaret J. Wheatley.,X
i11500761,"San Francisco, CA : Berrett-Koehler Publishers, 1994.",500 W557,4,,  -  -    ,1881052443 (pbk.),Leadership and the new science : learning about organization from an orderly universe / Margaret J. Wheatley.,X
i11500815,"New York, N.Y., U.S.A. : Viking Penguin, 1987.",643.7 I58,5,,  -  -    ,0670817724 : $24.95,Conran's do-it-yourself home design : a complete guide to decorating and maintaining your home / Jocasta Innes and Jill Blake.,ONLY PRATT
i11500840,"New York : Excalibur, 1983, c1975.",090 T454,1,1,  -  -    ,671807927,Great books and book collectors / Alan G. Thomas.,
i11501753,"Santa Clara, Calif. : TELOS, c1995.",004.16 M257,1,,  -  -    ,0387943420 0540943420;0387941452,The microprocessor : a biography / by Michael S. Malone.,X
i11501819,"Chicago : University of Chicago Press, 1988, c1986.",306.42 F862,0,,  -  -    ,0226262251 (pbk.),Professional powers : a study of the institutionalization of formal knowledge / Eliot Freidson.,X
i11501820,"Chicago : University of Chicago Press, 1988, c1986.",306.42 F862,1,,  -  -    ,0226262251 (pbk.),Professional powers : a study of the institutionalization of formal knowledge / Eliot Freidson.,X
i11501832,"Albany : State University of New York Press, c1994.",658.45 N532,3,,  -  -    ,0791419177;0791419185 (pbk.),New approaches to organizational communication / edited by Branislav Kovacic.,X
i11502071,"Chicago : American Library Association, 1997.",371.335 H631,0,,  -  -    ,0838906540 (alk. paper),Flannelboard classic tales / written and adapted by Doris Lynn Hicks ; patterns and illustrates by Sandy Weber Mahaffey.,X
i11502575,"Chicago : University of Chicago Press, 1983, c1980.",302.2343 M466,3,1,  -  -    ,0226511731 (pbk.),Screening out the past : the birth of mass culture and the motion picture industry / Lary May ; with a new preface.,X
i11502630,"New York : Longman, c1997.",616.89 H749A3,14,,  -  -    ,673980944,Abnormal psychology / David S. Holmes.,
i11503166,"New York, N.Y. : DK Pub., 1996.",629.046 U47,35,,  -  -    ,789411954,The ultimate book of cross-sections.,X
i11503804,"New York : MIS:Press, 1996.",686.22544 M331,7,1,  -  -    ,1558285083,Makeready : a prepress resource / Dan Margulis.,ONLY PRATT
i1150383x,"Indianapolis, Ind. : New Riders, c1996.",006.6 M186,13,2,  -  -    ,1562055593,Digital character animation / George Maestri.,ONLY PRATT
i11504961,"Prairie Village, Kan. : ARMA International, c1996.",651.5 S128C,0,,  -  -    ,933887604,Computer storage technologies : a guide for electronic recordkeeping / by William Saffady.,ONLY PRATT
i11504973,"Prairie Village, Kan. : ARMA International, c1996.",651.5 S128C,0,,  -  -    ,933887604,Computer storage technologies : a guide for electronic recordkeeping / by William Saffady.,ONLY PRATT
i11504985,"Prairie Village, Kan. : ARMA International, c1996.",651.5 S128C,0,,  -  -    ,933887604,Computer storage technologies : a guide for electronic recordkeeping / by William Saffady.,ONLY PRATT
i11505023,"New York, N.Y. : HarperCollins Publishers, c1977.",423.1 E69,5,3,  -  -    ,62701908,The highly selective dictionary for the extraordinarily literate / Eugene Ehrlich ; introd. by Richard Lederer.,ONLY PRATT
i11505126,"New York : Quorum Books, 1992.",651.5 S929,0,,  -  -    ,0899306764 (alk. paper),Value-added records management : protecting corporate assets and reducing business risks / Karen L. Sampson.,ONLY PRATT
i11505187,"Prarie Village, Kansas : ARMA International, 1996.",651.5 S128E,,,  -  -    ,,Electronic document imaging systems : a state of the art report / William Saffady.,ONLY PRATT
i11505199,"Prarie Village, Kansas : ARMA International, 1996.",651.5 S128E,1,,  -  -    ,,Electronic document imaging systems : a state of the art report / William Saffady.,ONLY PRATT
i11505874,"Englewood Cliffs, N.J. : Prentice-Hall, [1975]",690.026 W723,0,,  -  -    ,131693182,Construction practices / Harry Williams.,
i11505898,"[San Francisco] : HarperSanFrancisco, c1994.",232.908 B732,3,,  -  -    ,0060609168 (alk. paper) : $16.00 ($21.50 CAN);0060609176 (pbk. : alk. paper),Meeting Jesus again for the first time : the historical Jesus & the heart of contemporary faith / Marcus J. Borg.,X
i11506064,"London, Lund Humphries, 1970.",659.1 F939,3,,  -  -    ,0853312427 L.6/-/-,Advertising and the motor-car; with a prologue by Ashley Havinden.,
i11506295,"Princeton, N.J. : Princeton University Press, 1969, c1966.",150.1954 J95PSY,1,,  -  -    ,691017522,The psychology of the transference / C. G. Jung ; translated by R. F. C. Hull.,X
i1150657x,"Fort Worth : Dryden Press, c1994.",658.4038 M266,4,,  -  -    ,30926858,Management of information systems / edited by Paul Gray ... [et al.].,
i11506933,"New York : Neal-Schuman Publishers, c1996.",658.4038 M2663,3,,  -  -    ,1555702155,Managing information for the competitive edge / edited by Ethel Auster and Chun Wei Choo.,ONLY PRATT
i11507172,"New York : Doubleday, 1995.",305.42 G852,4,1,  -  -    ,385473907,"The eros of everyday life : essays on ecology, gender and society / Susan Griffin.",
i11508292,"New York, NY : HarperBusiness, c1988.",658.577 R287,7,,  -  -    ,887302440,"Readings in the management of innovation / edited by Michael L. Tushman, William L. Moore.",
i11508401,"New York, Vintage Books [c1960]",294.3927 R825,14,,  -  -    ,,"The world of Zen; an East-West anthology. Compiled, ed. and with an introd. by Nancy Wilson Ross.",
i11509284,"New Haven : Yale University Press, c1996.",616.994 D321,5,,  -  -    ,0300059922 (pbk.) : $12.00;0300059078 (cloth),Tamoxifen and breast cancer / Michael W. DeGregorio and Valerie J. Wiebe.,
i11509363,"Englewood, Colo. : Libraries Unlimited, 1995.",371.3078 B2771,1,,  -  -    ,1563082624 : $29.00,"Multimedia technologies for training : an introduction / Ann E. Barron, Gary W. Orwig ; illustrated by Ted Newman.",ONLY PRATT
i11509375,"Englewood, Colo. : Libraries Unlimited, 1995.",371.3078 B2771,0,,  -  -    ,1563082624 : $29.00,"Multimedia technologies for training : an introduction / Ann E. Barron, Gary W. Orwig ; illustrated by Ted Newman.",ONLY PRATT
i11509533,"[S.l.] : Printed by the Burton Club for private subscribers only, [1885-1886]",398.4 A65BURT,2,,  -  -    ,,"A plain and literal translation of the Arabian nights entertainments, now entituled The book of the thousand nights and a night / with introduction, explanatory notes on the manners and customs of Moslem men and a terminal essay upon the history of The nights by Richard F. Burton.",
i11509545,"[S.l.] : Printed by the Burton Club for private subscribers only, [1885-1886]",398.4 A65BURT,0,,  -  -    ,,"A plain and literal translation of the Arabian nights entertainments, now entituled The book of the thousand nights and a night / with introduction, explanatory notes on the manners and customs of Moslem men and a terminal essay upon the history of The nights by Richard F. Burton.",
i11509557,"[S.l.] : Printed by the Burton Club for private subscribers only, [1885-1886]",398.4 A65BURT,0,,  -  -    ,,"A plain and literal translation of the Arabian nights entertainments, now entituled The book of the thousand nights and a night / with introduction, explanatory notes on the manners and customs of Moslem men and a terminal essay upon the history of The nights by Richard F. Burton.",
i11509570,"[S.l.] : Printed by the Burton Club for private subscribers only, [1885-1886]",398.4 A65BURT,0,,  -  -    ,,"A plain and literal translation of the Arabian nights entertainments, now entituled The book of the thousand nights and a night / with introduction, explanatory notes on the manners and customs of Moslem men and a terminal essay upon the history of The nights by Richard F. Burton.",
i11509582,"[S.l.] : Printed by the Burton Club for private subscribers only, [1885-1886]",398.4 A65BURT,0,,  -  -    ,,"A plain and literal translation of the Arabian nights entertainments, now entituled The book of the thousand nights and a night / with introduction, explanatory notes on the manners and customs of Moslem men and a terminal essay upon the history of The nights by Richard F. Burton.",
i11509594,"[S.l.] : Printed by the Burton Club for private subscribers only, [1885-1886]",398.4 A65BURT,0,,  -  -    ,,"A plain and literal translation of the Arabian nights entertainments, now entituled The book of the thousand nights and a night / with introduction, explanatory notes on the manners and customs of Moslem men and a terminal essay upon the history of The nights by Richard F. Burton.",
i11509600,"[S.l.] : Printed by the Burton Club for private subscribers only, [1885-1886]",398.4 A65BURT,0,,  -  -    ,,"A plain and literal translation of the Arabian nights entertainments, now entituled The book of the thousand nights and a night / with introduction, explanatory notes on the manners and customs of Moslem men and a terminal essay upon the history of The nights by Richard F. Burton.",
i11509624,"[S.l.] : Printed by the Burton Club for private subscribers only, [1886?-1888?]",398.4 A65BURTO,0,,  -  -    ,,Arabian nights. English. Selections.;Supplemental nights to The book of the thousand nights and a night with notes anthropological and explanatory by Richard F. Burton.,
i11509636,"[S.l.] : Printed by the Burton Club for private subscribers only, [1886?-1888?]",398.4 A65BURTO,0,,  -  -    ,,Arabian nights. English. Selections.;Supplemental nights to The book of the thousand nights and a night with notes anthropological and explanatory by Richard F. Burton.,
i11509648,"[S.l.] : Printed by the Burton Club for private subscribers only, [1886?-1888?]",398.4 A65BURTO,0,,  -  -    ,,Arabian nights. English. Selections.;Supplemental nights to The book of the thousand nights and a night with notes anthropological and explanatory by Richard F. Burton.,
i1150965x,"[S.l.] : Printed by the Burton Club for private subscribers only, [1886?-1888?]",398.4 A65BURTO,0,,  -  -    ,,Arabian nights. English. Selections.;Supplemental nights to The book of the thousand nights and a night with notes anthropological and explanatory by Richard F. Burton.,
i11509958,"Riyadh, Saudi Arabia : Maktaba Dar-us-Salam, 1994.",297.12 k842,5,,  -  -    ,,"Qurʼan. English & Arabic. 1994.;Interpretation of the meanings of the noble Qur'an in the English language : a summarized version of At-Tabarî, Al-Qurtubî, and Ibn Kathîr with comments from Sahîh-Al-Bukharî / summarized in one volume by Muhammad Taqî-ud-Dîn Al-Hilâlî, Muhammad Mushin Khân.",
i11511394,"Cambridge [Eng.] ; New York : Cambridge University Press, 1975.",620.85 S799,0,,  -  -    ,0521206944 0521099269 pbk.,"Energy, environment and building / Philip Steadman.",X
i11512945,"New York : Carol Pub. Group, 1991.",153.3 S252,2,,  -  -    ,080650305X,The psychology of imagination / Jean-Paul Sartre.,X
i11514140,"Washington, D.C. : Urban Land Institute, c1996.",333.33 C912,0,,  -  -    ,874207932,Creating tomorrow's competitive advantage.,ONLY PRATT
i11514723,"Prairie Village, KS : ARMA International, c1995.",651.502 S128,0,,  -  -    ,093388754X,Optical disk systems for records management / by William Saffady.,ONLY PRATT
i11514735,"Prairie Village, KS : ARMA International, c1995.",651.502 S128,0,,  -  -    ,093388754X,Optical disk systems for records management / by William Saffady.,ONLY PRATT
i11514917,"[Tokyo] : Institute of Business Administration & Management Publications Department, [1976].",659.2 B311,16,1,  -  -    ,,Basic design elements and their systems / [edited by] the CoCoMAS Committee.,ONLY PRATT
i1151713x,"Englewood, Colo. : Libraries Unlimited, 1996.",371.3078 C614,1,,  -  -    ,1563082306,"Classic writings on instructional technology / Donald P. Ely, Tjeerd Plomp [editors].",X
i1151727x,"New York : Museum of Modern Art, [1993]",629.231 F375D,3,,  -  -    ,,Designed for speed : three automobiles by Ferrari.,
i11520504,"Berkeley, CA. : Nolo Press, 1997.",343.73052 D133,1,,  -  -    ,873373723,Tax savvy for small business : year-round tax advice for small business / by Attorney Frederick W. Daily.,ONLY PRATT
i11521144,"Chicago : Irwin, c1996.",339 S631,10,,  -  -    ,256171742,Macroeconomics / Stephen L. Slavin.,
i11521193,"New York : Free Press , c1986.",658.4 L425,2,,  -  -    ,29187702,"The manager as negotiator : bargaining for cooperation and competitive gain / David A. Lax, James K. Sebenius.",X
i11521211,"New York : Bantam Books, 1993.",158.5 U83,3,1,  -  -    ,0553371312 (pbk.) : $9.95,Getting past no : negotiating your way from confrontation to cooperation / William Ury.,X
i11523050,"Berkeley : University of California Press, c1993.",194 J42,14,,  -  -    ,0520081544 (alk. paper),Downcast eyes : the denigration of vision in twentieth-century French thought / Martin Jay.,
i11523177,"Boston : Focal Press, c1997.",006.7 S912,7,,  -  -    ,0240802446 (pbk. : acid-free paper),Managing multimedia projects / Roy Strauss.,X
i11523232,"Urbana, Ill. : National Council of Teachers of English, c1995.",420.71 S635,0,,  -  -    ,814121500,"How English teachers get taught : methods of teaching the methods class / Peter Smagorinsky, Melissa E. Whiting.",ONLY PRATT
i11523323,"Newark, Del. : International Reading Association ; Urbana, Ill. : National Council of Teachers of English, c1994.",372.6 I2,1,,  -  -    ,0872076741 (IRA);0814102131 (NCTE),Standards for the assessment of reading and writing / prepared by the IRA/NCTE Joint Task Force on Assessment.,X
i11523347,"Urbana, Ill. : National Council of Teachers of English, c1996.",428.4 J63,2,,  -  -    ,814108113,"Computer conversations : readers and books online / Marilyn Jody, Marianne Saccardi.",ONLY PRATT
i11523815,"New York : Russell Sage Foundation, c1984.",303.4 T579,2,,  -  -    ,871548798,"Big structures, large processes, huge comparisons / Charles Tilly.",X
i11524406,"Camden, Me. : International Marine, c1994.",623.82 B847,28,,  -  -    ,087742392X (acid-free paper) : $15.95,Understanding boat design / Ted Brewer.,X
i11524856,"Boston : Faber and Faber, 1997.",303.49 K55,1,1,  -  -    ,057119902X (cloth),Dreams of millennium : report from a culture on the brink / Mark Kingwell.,X
i11525198,"London, England ; New York, N.Y., USA : Penguin Books, 1992.",193 N677zN,23,,  -  -    ,0140445153 : $7.95 (U.S.),Ecce homo : how one becomes what one is / Friedrich Nietzsche ; translated with notes by R.J. Hollingdale ; introduction by Michael Tanner.,X
i11525204,"New York : Vintage Books, 1989, c1967.",193 N677O,28,,  -  -    ,0679724621 (pbk.) : $8.95,"On the genealogy of morals / by Friedrich Nietzsche ; translated by Walter Kaufmann and R.J. Hollingdale. Ecce homo / translated by Walter Kaufmann ; edited, with commentary, by Walter Kaufmann.",X
i11526518,"New York : Madison Square Press : Distributed in the U.S. and Canada by Van Nostrand Reinhold, c1994.",659.1342 F499,19,,  -  -    ,0942604415 : $45.00,City signs : innovative urban graphics / Gail Deibler Finke.,X
i11526737,"New York : St. Martin's Press, 1997.",332.409 M742,15,,  -  -    ,0312166028 (cloth),"Money : a history / edited by Jonathan Williams, with Joe Cribb and Elizabeth Errington.",X
i11527109,"Mountain View, Calif. : Mayfield Pub., c1997.",220.61 H316V,105,,  -  -    ,1559346558 (pbk.),Understanding the Bible / Stephen L. Harris.,ONLY PRATT
i11527432,"Ithaca : ILR Press, 1996.",378.122 F499,0,,  -  -    ,0801433169 (alk. paper),The case for tenure / Matthew W. Finkin.,X
i1152750x,"Addison, Ill. : Aberdeen Group, 1996.",693.502 B932,1,,  -  -    ,0924659785 (pbk.) : $11.95,Building safely with concrete.,ONLY PRATT
i11527614,"Malabar, Fla. : Krieger, 1983, c1976.",303.4832 B162,0,,  -  -    ,898745012,The spaceflight revolution : a sociological study / William Sims Bainbridge.,
i1152764x,"Thousand Oaks, Calif. : Sage Publications, c1997.",320.973 S797,1,,  -  -    ,076190879X;0761908803 (pbk.),"State devolution in America : implications for a diverse society / edited by Lynn A. Staeheli, Janet E. Kodras, Colin Flint.",X
i11527900,"Madison, Wis. : Freedom From Religion Foundation, 1997.",211.4 W872,0,,  -  -    ,1877733091,"Women without superstition : ""no gods--no masters"" : the collected writings of women freethinkers of the nineteenth and twentieth centuries / edited by Annie Laurie Gaylor.",X
i11531253,"New York, N.Y. : The Department,",363.580974 C755C,0,,  -  -    ,,"Consolidated plan / City of New York, Department of City Planning.",
i11531265,"New York, N.Y. : The Department,",363.580974 C755C,0,0,  -  -    ,,"Consolidated plan / City of New York, Department of City Planning.",
i11531277,"New York, N.Y. : The Department,",363.580974 C755C,0,,  -  -    ,,"Consolidated plan / City of New York, Department of City Planning.",
i11532890,"New York : Free Press, c1997.",307.760973 S571,2,,  -  -    ,684827476,"The future once happened here : New York, D.C., L.A., and the fate of America's big cities / Fred Siegel.",X
i11532907,"New York : Free Press, c1997.",307.760973 S571,5,,  -  -    ,684827476,"The future once happened here : New York, D.C., L.A., and the fate of America's big cities / Fred Siegel.",X
i11532919,"New York : Free Press, c1997.",307.760973 S571,8,,  -  -    ,684827476,"The future once happened here : New York, D.C., L.A., and the fate of America's big cities / Fred Siegel.",X
i1153462x,"New York : Van Nostrand Reinhold, c1996.",006.6 K39A,44,1,  -  -    ,442018967,The art of 3-D computer animation and imaging / Isaac Victor Kerlow.,
i11535350,"Kalamazoo, Mich. : W.E. Upjohn Institute for Employment Research, c1983.",331.137 H941,0,,  -  -    ,0880990090;0880990082 (pbk.),Human resource implications of robotics / by H. Allan Hunt and Timothy L. Hunt.,X
i11535374,"Kalamazoo, Mich. : W.E. Upjohn Institute for Employment Research, 1986.",331.125 H941,0,,  -  -    ,0880990422 (pbk.);0880990430 (hard),"Clerical employment and technological change / H. Allan Hunt, Timothy L. Hunt.",X
i11536044,"Albany, N.Y. : Rockefeller Institute Press ; [Washington, D.C.] : Distributed by Brookings Institution Press, 1997.",363.583 O71,4,,  -  -    ,0914341529 (cloth);0914341510 (paper),"New life at ground zero : New York, home ownership, and the future of American cities / Charles J. Orlebeke.",X
i11536056,"New York : United Nations, 1997.",307.760904 C581,2,1,  -  -    ,9211260728,Cities fit for people / edited by Uner Kirdar.,X
i1153722x,"Metuchen, N.J. : Scarecrow Press, 1989.",338.761 N865A,0,1,  -  -    ,810822067,A Ringling by any other name : the story of John Ringling North and his circus / by Ernest J. Albrecht.,X
i11537292,"Urbana : University of Illinois Press, c1992.",338.761 N865H,0,1,  -  -    ,0252019016 (acid-free paper),Big top boss : John Ringling North and the circus / David Lewis Hammarstrom.,X
i11537334,"New York, N.Y., U.S.A. : Penguin, c1988.",616.8916 F831W,1,1,  -  -    ,452010349,The will to meaning : foundations and applications of logotherapy / Viktor E. Frankl.,
i11537802,"Paris : Histoire & Collections, 1996.",623.746 D286,12,1,  -  -    ,2908182521,"Combat helicopters / Yves Debay : [publishing manager, Patrick Reviere ; design and layout, FABECO ; translation, Julia Finel].",ONLY PRATT
i11537863,"London : Curzon, 1985.",297 K64,3,,  -  -    ,0700701907 (pbk) : L.4.50 : CIP confirmed,The religion of Islam / F.A. Klein.,X
i11537887,"Oxford ; New York : Oxford University Press, 1981.",322.1 L227,1,,  -  -    ,0197136001 : L.18.00 (est.),State and government in medieval Islam : an introduction to the study of Islamic political theory : the jurists / by Ann K. S. Lambton.,
i11538995,"Foster City, CA : IDG Books Worldwide, c1997.",004.165 I2G,14,,  -  -    ,764502697,PCs for dummies / by Dan Gookin.,
i11539331,"Edinburgh : University Press, 1995, c1985.",297.2 W345,4,,  -  -    ,748607498,Islamic philosophy and theology : an extended survey / W. Montgomery Watt.,
i1154031x,"London : Studio Editions ; [New York] : Dorset Press, c1984.",367.942 L527,0,,  -  -    ,946495149,The gentlemen's clubs of London / text by Anthony Lejeune ; photographs by Malcolm Lewis.,
i1154059x,"Cambridge ; New York : Cambridge University Press, 1976.",338.476213 S881,1,,  -  -    ,521209455,Technological diffusion and the computer revolution : the UK experience / Paul Stoneman.,
i11540655,"Princeton, N.J. : Princeton University Press, c1981.",297 G618,3,,  -  -    ,0691072574 : $25.00;0691100993 (pbk.) : $9.95,Introduction to Islamic theology and law / by Ignaz Goldziher ; translated by Andras and Ruth Hamori ; with an introd. and additional notes by Bernard Lewis.,
i11540758,"Woodstock, N.Y. : Overlook Press, 1978.",697.04 R823,2,,  -  -    ,0879510706 (pbk.) : $4.95,"Modern and classic woodburning stoves and the grass roots energy revival / by Bob and Carol Ross ; illustrated by Graham Blackburn, from the author's original material.",X
i1154126x,"New York : Oxford University Press, 1996.",327.0904 K44T3,93,,  -  -    ,0195097696 (cloth : acid-free paper);019509770X (paper : acid-free paper),The twentieth-century world : an international history / William R. Keylor.,X
i11541544,"New York : Routledge, 1996.",303.484 A769,13,,  -  -    ,0415912407 (acid-free paper);0415912415 (pbk.) : $16.00,The death and rebirth of American radicalism / Stanley Aronowitz.,X
i1154160x,"Albany, NY : Delmar Publishers, c1998.",070.50285 P133P,6,,  -  -    ,766800709,Graphic design with PageMaker 6.5 / Bill Parsons.,ONLY PRATT
i11541623,"Foster City, CA : IDG Books Worldwide, c1997.",070.50285 P133H,4,,  -  -    ,764540211,Macworld PageMaker 6.5 bible / by William Harrel and Craig Danuloff.,ONLY PRATT
i11541635,"Berkeley, CA : Peachpit Press, c1997.",070.50285 P133A,10,,  -  -    ,0201696509 : $18.95,PageMaker 6.5 for Windows / Ted Alspach.,ONLY PRATT
i11541659,"New York, N.Y. : Association for Computing Machinery, c1997.",006.6 S9891,0,,  -  -    ,897919467,"Proceedings Fourth Symposium on Solid Modeling and Applications : Renaissance Atlanta Hotel, Atlanta, Georgia, May 14-16, 1997 / Christoph Hoffmann and Wim Bronsvort, editors ; sponsored by ACM SIGGRAPH.",ONLY PRATT
i11541660,"New York, N.Y. : ACM Press, c1995.",006.6 S989,0,,  -  -    ,897916727,"Proceedings third Symposium on Solid Modeling and Applications : Red Lion Hotel, Salt Lake City, Utah, May 17-19, 1995 / Chris Hoffmann and Jarek Rossignac, editors ; sponsored by ACM SIGGRAPH in cooperation with IEEE Computer Society.",ONLY PRATT
i11541672,"New York, NY : Association for Computing Machinery, c1994.",006.6 S152V,8,,  -  -    ,0897916689 (pbk.),Visual proceedings : the art and disciplinary programs of SIGGRAPH 94 / edited by Lucy Petrovich and Kathy Tanaka ... [et al.].,ONLY PRATT
i11541945,"New York, N.Y. : Madison Square Press : Dist. to the trade in the U.S. & Canada, Watson-Guptill, c1997.",006.6 E59,6,,  -  -    ,942604504,Going digital : an artist's guide to computer illustration / by John Ennis.,ONLY PRATT
i11542044,"Baltimore, Md. : Johns Hopkins University Press, 1997.",337 H779,12,,  -  -    ,0801856442 (hc : alk. paper);0801856450 (pbk. : alk. paper),Globalization and the postcolonial world : the new political economy of development / Ankie Hoogvelt.,X
i11542068,"Baltimore, Md. : Johns Hopkins University Press, 1997.",337 H779,5,,  -  -    ,0801856442 (hc : alk. paper);0801856450 (pbk. : alk. paper),Globalization and the postcolonial world : the new political economy of development / Ankie Hoogvelt.,X
i11542081,"Boulder, Colo. : Westview Press, 1997.",306.0904 A826,3,,  -  -    ,0813317320 (hardcover : alk. paper);0813317339 (pbk. : alk. paper),History without a subject : the postmodern condition / David Ashley.,X
i1154210x,"Cambridge ; New York, NY : Cambridge University Press, 1983, c1981.",301.0976 G319,0,,  -  -    ,0521274079 (pbk.),Muslim society / Ernest Gellner.,X
i11542421,"Portland, Or. : Western Wood Products Association, 1996.",691.1 W527,0,,  -  -    ,096009122X,Western woods use book : structural data and design tables.,
i11542871,"Mountain View, Calif. : Mayfield Pub. Co., c1992.",301 G8782,5,,  -  -    ,874849098,Discovering anthropology / Daniel R. Gross.,
i11543784,"New York : Routledge, 1995.",321.92 W594,0,,  -  -    ,0415910420 (acid-free paper) : $55.00;0415910439 (pbk.) : $17.95,Whither Marxism? : global crises in international perspective / edited and with an introduction by Bernd Magnus and Stephen Cullenberg.,X
i11544028,"[Pittsburgh] : University of Pittsburgh Press, c1965.",370.11 C915,4,,  -  -    ,,The genius of American education / by Lawrence A. Cremin.,
i11544259,"Baltimore : Johns Hopkins University Press, c1988.",337 G475,1,,  -  -    ,0801837634 (pbk.);0801837642,"The global political economy : perspectives, problems, and policies / Stephen Gill and David Law.",X
i11544284,"Columbus, OH : Association on Higher Education and Disability, [1992?]",344.73079 J37,1,,  -  -    ,,Subpart E : the impact of section 504 on postsecondary education / by Jane E. Jarrow.,ONLY PRATT
i11545574,"New York : T.Y. Crowell, 1970",291.13 B933B,6,1,  -  -    ,690572603,"Bulfinch's mythology : the age of fable, the age of chivalry, legends of Charlemagne",
